rowNum,Duration(Sec),Start date,StartTime,StartLat,StartLon,EndLat,EndLon,Walk Time,Transit Time,Waiting Time,Num Transfers,AltBikeTime
176700,1140,05/24/2012,1:35:00 PM,38.897324,-77.022322,38.88732,-76.983569,228,1362,650,0,829
176800,579,05/24/2012,2:02:00 PM,38.9172,-77.0259,38.898364,-77.027869,210,732,242,0,464
176900,222,05/24/2012,2:31:00 PM,38.903407,-77.043648,38.8952,-77.0436,233,102,242,0,187
177000,257,05/24/2012,3:05:00 PM,38.9121,-77.0387,38.9086,-77.0323,740,0,0,-1,201
177100,820,05/24/2012,3:35:00 PM,38.894919,-77.046587,38.90304,-77.019027,62,1326,547,-1,665
177200,162,05/24/2012,4:00:00 PM,38.922925,-77.042581,38.9236,-77.0501,143,168,242,0,145
177300,8520,05/24/2012,4:18:00 PM,38.898364,-77.027869,38.900283,-77.029822,304,0,0,-1,82
177400,846,05/24/2012,4:38:00 PM,38.8997,-77.023086,38.8991,-77.0337,383,168,242,0,201
177500,5813,05/24/2012,4:54:00 PM,38.887237,-77.028226,38.906602,-77.038785,554,312,242,0,648
177600,868,05/24/2012,5:07:00 PM,38.90572,-77.022264,38.9365,-77.024,49,504,242,0,718
177700,297,05/24/2012,5:16:00 PM,38.902061,-77.038322,38.894514,-77.031617,558,198,242,0,332
177800,728,05/24/2012,5:27:00 PM,38.897222,-77.019347,38.8767,-77.0178,305,270,242,0,522
177900,720,05/24/2012,5:38:00 PM,38.90304,-77.019027,38.9057,-77.0056,417,288,242,0,324
178000,443,05/24/2012,5:46:00 PM,38.898364,-77.027869,38.895344,-77.016106,71,192,242,0,277
178100,734,05/24/2012,5:55:00 PM,38.8604,-77.0603,38.8426,-77.0502,307,648,594,1,541
178200,830,05/24/2012,6:05:00 PM,38.9008,-77.047,38.902061,-77.038322,144,306,242,0,200
178300,437,05/24/2012,6:16:00 PM,38.9121,-77.0387,38.9054,-77.0471,427,192,242,0,289
178400,567,05/24/2012,6:26:00 PM,38.9154,-77.0446,38.903827,-77.053485,484,414,242,0,370
178500,875,05/24/2012,6:39:00 PM,38.884,-76.995397,38.897222,-77.019347,304,486,542,0,688
178600,487,05/24/2012,6:50:00 PM,38.9176,-77.0321,38.9308,-77.0315,249,366,242,0,316
178700,757,05/24/2012,7:03:00 PM,38.90572,-77.022264,38.9126,-77.0135,579,234,242,0,332
178800,608,05/24/2012,7:19:00 PM,38.886952,-76.996806,38.900413,-76.982872,249,558,1169,1,464
178900,354,05/24/2012,7:33:00 PM,38.9086,-77.0323,38.9176,-77.0321,126,336,242,0,209
179000,352,05/24/2012,7:51:00 PM,38.8991,-77.0337,38.9086,-77.0323,293,444,242,0,248
179100,317,05/24/2012,8:11:00 PM,38.9059,-77.0325,38.8997,-77.023086,430,426,242,0,318
179200,182,05/24/2012,8:33:00 PM,38.904742,-77.041606,38.89968,-77.041539,428,0,0,-1,216
179300,606,05/24/2012,8:57:00 PM,38.8997,-77.023086,38.9008,-77.047,326,642,242,0,467
179400,239,05/24/2012,9:23:00 PM,38.917761,-77.04062,38.9121,-77.0387,643,0,0,-1,178
179500,488,05/24/2012,9:49:00 PM,38.9172,-77.0259,38.926088,-77.036536,122,414,610,1,388
179600,1275,05/24/2012,10:23:00 PM,38.9008,-77.047,38.889955,-77.000349,431,1362,242,0,1007
179700,467,05/24/2012,11:14:00 PM,38.9236,-77.0501,38.9054,-77.0471,215,660,242,0,477
179800,1547,05/25/2012,12:45:00 AM,38.908905,-77.04478,38.8923,-77.0436,859,78,243,0,411
179900,2311,05/25/2012,6:39:00 AM,38.920669,-77.04368,38.8573,-77.0511,125,1428,655,1,1852
180000,803,05/25/2012,7:19:00 AM,38.922649,-77.077271,38.9054,-77.0471,152,1134,241,-1,825
180100,246,05/25/2012,7:40:00 AM,38.9126,-77.0135,38.912719,-77.022155,569,0,0,-1,156
180200,1004,05/25/2012,7:57:00 AM,38.884,-76.9861,38.897222,-77.019347,579,582,566,0,813
180300,762,05/25/2012,8:12:00 AM,38.898069,-77.031823,38.9022212,-77.059219,478,930,242,0,555
180400,545,05/25/2012,8:23:00 AM,38.922925,-77.042581,38.904742,-77.041606,197,564,242,0,486
180500,623,05/25/2012,8:33:00 AM,38.912682,-77.031681,38.9008,-77.047,677,408,242,0,492
180600,827,05/25/2012,8:45:00 AM,38.929464,-77.027822,38.903407,-77.043648,437,876,488,1,779
180700,348,05/25/2012,9:02:00 AM,38.90985,-77.034438,38.902061,-77.038322,390,150,243,0,238
180800,920,05/25/2012,9:23:00 AM,38.9268,-77.0322,38.906602,-77.038785,612,486,242,0,527
180900,338,05/25/2012,9:52:00 AM,38.9059,-77.0325,38.893028,-77.026013,376,534,242,0,433
181000,165,05/25/2012,10:32:00 AM,38.906602,-77.038785,38.903407,-77.043648,517,0,0,-1,142
181100,1399,05/25/2012,11:14:00 AM,38.9101,-77.0444,38.893028,-77.026013,358,1206,242,0,621
181200,470,05/25/2012,11:51:00 AM,38.9268,-77.0322,38.928156,-77.02344,662,0,0,-1,203
181300,980,05/25/2012,12:20:00 PM,38.8997,-77.023086,38.9101,-77.0444,562,234,242,0,533
181400,708,05/25/2012,12:45:00 PM,38.8803,-76.9862,38.886952,-76.996806,243,234,242,0,326
181500,445,05/25/2012,1:13:00 PM,38.90774,-77.071652,38.903827,-77.053485,570,336,242,0,384
181600,469,05/25/2012,1:41:00 PM,38.906602,-77.038785,38.9008,-77.047,547,258,242,0,271
181700,1275,05/25/2012,3:14:00 PM,38.904036,-77.062697,38.922925,-77.042581,231,1638,694,1,708
181800,519,05/25/2012,4:16:00 PM,38.903827,-77.053485,38.90985,-77.034438,545,792,242,0,455
181900,458,05/25/2012,4:48:00 PM,38.896999,-77.004962,38.886266,-77.022241,319,960,615,1,561
182000,758,05/25/2012,5:13:00 PM,38.89968,-77.041539,38.912719,-77.022155,543,942,242,0,581
182100,300,05/25/2012,5:40:00 PM,38.9154,-77.0446,38.9176,-77.0321,71,234,242,0,249
182200,412,05/25/2012,6:00:00 PM,38.894919,-77.046587,38.903407,-77.043648,207,552,241,-1,275
182300,637,05/25/2012,6:20:00 PM,38.90985,-77.034438,38.926088,-77.036536,157,504,242,0,398
182400,325,05/25/2012,6:38:00 PM,38.9003,-77.0429,38.9054,-77.0471,671,0,0,-1,248
182500,1117,05/25/2012,7:00:00 PM,38.8991,-77.0337,38.87861,-77.006004,556,504,644,0,849
182600,991,05/25/2012,7:20:00 PM,38.890461,-76.988355,38.8997,-77.023086,221,918,548,1,735
182700,319,05/25/2012,7:49:00 PM,38.9176,-77.0321,38.9154,-77.0446,283,180,242,0,250
182800,278,05/25/2012,8:25:00 PM,38.90985,-77.034438,38.9121,-77.0387,455,0,0,-1,147
182900,309,05/25/2012,9:00:00 PM,38.886952,-76.996806,38.8803,-76.9862,285,228,242,0,334
183000,1516,05/25/2012,9:40:00 PM,38.8963,-77.045,38.899983,-76.991383,620,1074,506,0,1025
183100,773,05/25/2012,10:25:00 PM,38.910972,-77.00495,38.9176,-77.0321,226,684,242,0,559
183200,554,05/25/2012,11:30:00 PM,38.917761,-77.04062,38.90572,-77.022264,264,390,893,1,594
183300,466,05/26/2012,12:56:00 AM,38.9154,-77.0446,38.9236,-77.0501,396,306,242,0,285
183400,949,05/26/2012,5:58:00 AM,38.87861,-77.006004,38.894919,-77.046587,539,870,1088,0,996
183500,544,05/26/2012,8:45:00 AM,38.938736,-77.087171,38.944551,-77.063896,35,798,1099,0,555
183600,349,05/26/2012,9:39:00 AM,38.8963,-77.045,38.90276,-77.03863,385,216,242,0,253
183700,223,05/26/2012,10:17:00 AM,38.9172,-77.0259,38.912682,-77.031681,710,0,0,-1,196
183800,251,05/26/2012,10:47:00 AM,38.9086,-77.0323,38.899641,-77.032005,170,384,242,0,231
183900,1404,05/26/2012,11:20:00 AM,38.928156,-77.02344,38.887299,-77.018939,414,984,547,1,1064
184000,530,05/26/2012,11:48:00 AM,38.9126,-77.0135,38.9059,-77.0325,504,534,242,0,437
184100,677,05/26/2012,12:12:00 PM,38.881185,-77.001828,38.900017,-77.001967,96,1464,697,0,439
184200,1182,05/26/2012,12:40:00 PM,38.927872,-77.043358,38.904036,-77.062697,666,1494,596,0,843
184300,197,05/26/2012,12:59:00 PM,38.886266,-77.022241,38.887237,-77.028226,208,102,242,0,145
184400,938,05/26/2012,1:28:00 PM,38.9375,-77.0328,38.915417,-77.012289,757,498,516,1,790
184500,236,05/26/2012,1:54:00 PM,38.9236,-77.0501,38.922925,-77.042581,121,156,242,0,145
184600,336,05/26/2012,2:22:00 PM,38.90985,-77.034438,38.91554,-77.03818,346,138,242,0,276
184700,231,05/26/2012,2:47:00 PM,38.898364,-77.027869,38.899641,-77.032005,383,0,0,-1,104
184800,1036,05/26/2012,3:17:00 PM,38.9172,-77.0259,38.896999,-77.004962,314,1056,241,-1,787
184900,626,05/26/2012,3:41:00 PM,38.912682,-77.031681,38.903827,-77.053485,540,672,638,0,541
185000,304,05/26/2012,4:06:00 PM,38.903827,-77.053485,38.903407,-77.043648,141,450,242,0,188
185100,254,05/26/2012,4:39:00 PM,38.906602,-77.038785,38.90985,-77.034438,478,0,0,-1,134
185200,1235,05/26/2012,5:11:00 PM,38.898364,-77.027869,38.929464,-77.027822,119,954,242,0,725
185300,543,05/26/2012,5:48:00 PM,38.90985,-77.034438,38.903827,-77.053485,126,1122,511,1,447
185400,526,05/26/2012,6:32:00 PM,38.8997,-77.023086,38.90985,-77.034438,207,684,650,0,407
185500,363,05/26/2012,7:15:00 PM,38.903827,-77.053485,38.8963,-77.045,267,396,242,0,340
185600,316,05/26/2012,7:56:00 PM,38.908905,-77.04478,38.9121,-77.0387,611,0,0,-1,182
185700,233,05/26/2012,8:51:00 PM,38.90572,-77.022264,38.9059,-77.0325,689,0,0,-1,190
185800,394,05/26/2012,9:55:00 PM,38.91554,-77.03818,38.90985,-77.034438,365,138,242,0,201
185900,836,05/26/2012,11:08:00 PM,38.8997,-77.023086,38.894832,-76.987633,486,576,242,0,704
186000,801,05/27/2012,12:28:00 AM,38.920669,-77.04368,38.9365,-77.024,76,678,485,1,577
186100,186,05/27/2012,1:59:00 AM,38.9059,-77.0325,38.899641,-77.032005,560,0,0,-1,211
186200,900,05/27/2012,8:06:00 AM,38.902061,-77.038322,38.90276,-77.03863,55,0,2,-1,27
186300,1379,05/27/2012,9:35:00 AM,38.8561,-77.0512,38.887237,-77.028226,215,1122,242,0,1348
186400,382,05/27/2012,10:21:00 AM,38.9121,-77.0387,38.9101,-77.0444,498,0,0,-1,176
186500,1458,05/27/2012,10:49:00 AM,38.894758,-76.997114,38.9003,-77.0429,455,1278,242,0,946
186600,1223,05/27/2012,11:18:00 AM,38.9101,-77.0444,38.886952,-76.996806,582,1320,588,1,1190
186700,578,05/27/2012,11:45:00 AM,38.899983,-76.991383,38.9057,-77.0056,610,282,242,0,379
186800,937,05/27/2012,12:11:00 PM,38.9008,-77.047,38.893028,-77.026013,253,720,242,0,503
186900,1511,05/27/2012,12:31:00 PM,38.8991,-77.0337,38.9319,-77.0388,530,954,242,0,805
187000,101,05/27/2012,12:49:00 PM,38.898069,-77.031823,38.898364,-77.027869,292,0,0,-1,79
187100,648,05/27/2012,1:06:00 PM,38.893648,-77.076701,38.88786,-77.094875,191,354,242,0,389
187200,743,05/27/2012,1:25:00 PM,38.9121,-77.0387,38.9121,-77.0387,1,0,0,-1,1
187300,532,05/27/2012,1:45:00 PM,38.908905,-77.04478,38.9176,-77.0321,83,690,530,0,368
187400,365,05/27/2012,2:02:00 PM,38.912719,-77.022155,38.9057,-77.0056,636,414,243,0,479
187500,977,05/27/2012,2:20:00 PM,38.903827,-77.053485,38.9172,-77.0259,343,1392,662,1,710
187600,582,05/27/2012,2:37:00 PM,38.900017,-77.001967,38.881185,-77.001828,469,612,649,-1,478
187700,746,05/27/2012,2:57:00 PM,38.904742,-77.041606,38.893028,-77.026013,510,528,242,0,573
187800,296,05/27/2012,3:13:00 PM,38.920669,-77.04368,38.9101,-77.0444,170,348,242,0,271
187900,1542,05/27/2012,3:30:00 PM,38.8564,-77.0492,38.8489,-77.0513,651,0,0,-1,266
188000,303,05/27/2012,3:47:00 PM,38.90985,-77.034438,38.9176,-77.0321,179,282,242,0,228
188100,227,05/27/2012,4:05:00 PM,38.9154,-77.0446,38.9121,-77.0387,700,0,0,-1,194
188300,185,05/27/2012,4:36:00 PM,38.886952,-76.996806,38.889955,-77.000349,528,0,0,-1,143
188400,303,05/27/2012,4:58:00 PM,38.9236,-77.0501,38.927872,-77.043358,931,0,0,-1,251
188500,725,05/27/2012,5:18:00 PM,38.9101,-77.0444,38.9236,-77.0501,250,624,242,0,435
188600,1326,05/27/2012,5:40:00 PM,38.934267,-77.057979,38.922249,-77.070432,341,882,487,1,482
188700,1533,05/27/2012,6:00:00 PM,38.9176,-77.0321,38.886952,-76.996806,243,1368,242,0,1188
188800,616,05/27/2012,6:25:00 PM,38.860244,-77.050276,38.8426,-77.0502,946,186,242,0,450
188900,1423,05/27/2012,6:53:00 PM,38.934267,-77.057979,38.903827,-77.053485,342,660,809,1,842
189000,431,05/27/2012,7:29:00 PM,38.926088,-77.036536,38.9154,-77.0446,302,324,242,0,327
189100,402,05/27/2012,8:25:00 PM,38.88397,-77.10783,38.88786,-77.094875,329,174,242,0,324
189200,863,05/27/2012,9:32:00 PM,38.9319,-77.0388,38.9101,-77.0444,250,666,242,0,580
189400,286,05/21/2012,2:05:00 AM,38.900283,-77.029822,38.9059,-77.0325,633,0,0,-1,201
189500,212,05/21/2012,6:53:00 AM,38.9375,-77.0328,38.9308,-77.0315,181,210,242,0,191
189600,815,05/21/2012,7:24:00 AM,38.87861,-77.006004,38.896999,-77.004962,311,1800,242,0,506
189700,314,05/21/2012,7:45:00 AM,38.9101,-77.0444,38.9054,-77.0471,143,120,242,0,134
189800,1020,05/21/2012,8:00:00 AM,38.9268,-77.0322,38.897446,-77.009888,444,888,577,1,953
189900,854,05/21/2012,8:14:00 AM,38.9236,-77.0501,38.900283,-77.029822,536,402,242,0,782
190000,1397,05/21/2012,8:25:00 AM,38.9176,-77.0321,38.90774,-77.071652,1282,1080,242,0,841
190100,234,05/21/2012,8:35:00 AM,38.881185,-77.001828,38.884,-76.995397,670,0,1,-1,188
190200,192,05/21/2012,8:47:00 AM,38.9057,-77.0056,38.910972,-77.00495,526,0,0,-1,193
190300,1018,05/21/2012,8:57:00 AM,38.920669,-77.04368,38.887237,-77.028226,86,942,661,1,991
190400,618,05/21/2012,9:12:00 AM,38.9121,-77.0387,38.898069,-77.031823,431,486,242,0,404
190500,261,05/21/2012,9:37:00 AM,38.890461,-76.988355,38.884,-76.995397,921,0,0,-1,270
190600,139,05/21/2012,10:23:00 AM,38.8573,-77.0511,38.8533,-77.0498,492,0,0,-1,133
190700,281,05/21/2012,11:32:00 AM,38.91554,-77.03818,38.9101,-77.0444,684,0,0,-1,193
190800,1002,05/21/2012,12:13:00 PM,38.884,-76.9861,38.8767,-77.0178,509,480,516,1,732
190900,195,05/21/2012,12:47:00 PM,38.922925,-77.042581,38.9236,-77.0501,143,168,242,0,145
191000,434,05/21/2012,1:26:00 PM,38.894514,-77.031617,38.894919,-77.046587,216,786,533,1,360
191100,491,05/21/2012,1:55:00 PM,38.9176,-77.0321,38.894514,-77.031617,45,870,242,0,579
191200,399,05/21/2012,2:31:00 PM,38.9172,-77.0259,38.91554,-77.03818,217,306,242,0,265
191300,1717,05/21/2012,3:09:00 PM,38.908905,-77.04478,38.8904,-77.0889,471,888,538,1,1126
191400,49,05/21/2012,3:45:00 PM,38.891696,-77.0846,38.891696,-77.0846,4,0,0,-1,1
191500,993,05/21/2012,4:13:00 PM,38.9101,-77.0444,38.90304,-77.019027,956,336,242,0,530
191600,520,05/21/2012,4:34:00 PM,38.9101,-77.0444,38.912719,-77.022155,401,852,242,0,497
191700,672,05/21/2012,4:53:00 PM,38.8952,-77.0436,38.90572,-77.022264,257,708,554,1,666
191800,1495,05/21/2012,5:08:00 PM,38.897222,-77.019347,38.926088,-77.036536,690,462,242,0,875
191900,1413,05/21/2012,5:20:00 PM,38.887237,-77.028226,38.929464,-77.027822,87,852,1067,1,1026
192000,956,05/21/2012,5:30:00 PM,38.8923,-77.0436,38.8851,-77.0023,346,636,624,1,853
192100,179,05/21/2012,5:42:00 PM,38.8533,-77.0498,38.8573,-77.0511,101,294,242,0,145
192200,637,05/21/2012,5:52:00 PM,38.8963,-77.045,38.897324,-77.022322,279,618,545,1,502
192300,248,05/21/2012,6:03:00 PM,38.90304,-77.019027,38.897222,-77.019347,515,0,0,-1,139
192400,240,05/21/2012,6:13:00 PM,38.884,-76.995397,38.890461,-76.988355,919,0,0,-1,254
192500,414,05/21/2012,6:24:00 PM,38.9308,-77.0315,38.947774,-77.032818,180,546,242,0,422
192600,875,05/21/2012,6:36:00 PM,38.893028,-77.026013,38.9101,-77.0444,210,1068,242,0,616
192700,448,05/21/2012,6:47:00 PM,38.9172,-77.0259,38.9121,-77.0387,486,258,242,0,317
192800,1114,05/21/2012,7:02:00 PM,38.8763,-77.0037,38.884,-76.9861,440,342,241,-1,473
192900,906,05/21/2012,7:14:00 PM,38.9008,-77.047,38.896999,-77.004962,229,1566,242,0,833
193000,309,05/21/2012,7:33:00 PM,38.9176,-77.0321,38.9121,-77.0387,810,0,0,-1,223
193100,858,05/21/2012,7:56:00 PM,38.904036,-77.062697,38.9121,-77.0387,552,768,242,0,600
193200,551,05/21/2012,8:19:00 PM,38.9059,-77.0325,38.905126,-77.056887,489,588,242,0,468
193300,544,05/21/2012,8:49:00 PM,38.898364,-77.027869,38.9059,-77.0325,422,48,242,0,236
193400,338,05/21/2012,9:15:00 PM,38.9101,-77.0444,38.903827,-77.053485,570,192,242,0,293
193500,886,05/21/2012,9:46:00 PM,38.9059,-77.0325,38.9319,-77.0388,584,696,242,0,660
193600,243,05/21/2012,10:34:00 PM,38.929464,-77.027822,38.9172,-77.0259,183,294,242,0,304
193700,862,05/22/2012,1:22:00 AM,38.926088,-77.036536,38.9101,-77.0444,284,420,242,0,433
193800,787,05/22/2012,6:45:00 AM,38.886266,-77.022241,38.894919,-77.046587,175,1068,241,0,579
193900,922,05/22/2012,7:17:00 AM,38.922925,-77.042581,38.90304,-77.019027,536,1014,242,0,784
194000,148,05/22/2012,7:36:00 AM,38.886952,-76.996806,38.884,-76.995397,342,0,1,-1,97
194100,514,05/22/2012,7:52:00 AM,38.926088,-77.036536,38.904742,-77.041606,238,702,242,0,590
194200,1252,05/22/2012,8:05:00 AM,38.9121,-77.0387,38.896999,-77.004962,353,1392,668,1,837
194300,553,05/22/2012,8:14:00 AM,38.920669,-77.04368,38.906602,-77.038785,248,522,242,0,404
194400,782,05/22/2012,8:23:00 AM,38.90985,-77.034438,38.8923,-77.0436,294,660,242,0,535
194500,1192,05/22/2012,8:37:00 AM,38.922649,-77.077271,38.8991,-77.0337,531,1458,242,0,1098
194600,589,05/22/2012,8:46:00 AM,38.90304,-77.019027,38.9003,-77.0429,398,804,242,0,501
194700,1160,05/22/2012,8:57:00 AM,38.9154,-77.0446,38.902061,-77.038322,87,792,242,0,371
194800,423,05/22/2012,9:11:00 AM,38.898069,-77.031823,38.912682,-77.031681,104,504,242,0,405
194900,406,05/22/2012,9:38:00 AM,38.9059,-77.0325,38.893028,-77.026013,399,438,242,0,433
195000,390,05/22/2012,10:22:00 AM,38.897446,-77.009888,38.897324,-77.022322,373,384,242,0,307
195100,643,05/22/2012,11:08:00 AM,38.90304,-77.019027,38.887299,-77.018939,374,462,242,0,418
195200,960,05/22/2012,11:44:00 AM,38.894919,-77.046587,38.90774,-77.071652,604,846,242,0,694
195300,369,05/22/2012,12:19:00 PM,38.894514,-77.031617,38.8997,-77.023086,526,192,242,0,276
195400,1254,05/22/2012,12:51:00 PM,38.904036,-77.062697,38.8767,-77.0178,326,1140,951,1,1207
195500,490,05/22/2012,1:21:00 PM,38.926088,-77.036536,38.9086,-77.0323,460,420,242,0,485
195600,313,05/22/2012,1:55:00 PM,38.90572,-77.022264,38.9126,-77.0135,238,402,491,1,332
195700,640,05/22/2012,2:34:00 PM,38.9059,-77.0325,38.903827,-77.053485,478,642,242,0,447
195800,1057,05/22/2012,3:19:00 PM,38.88412,-77.017445,38.9086,-77.0323,340,774,618,1,756
195900,531,05/22/2012,3:54:00 PM,38.897222,-77.019347,38.9126,-77.0135,626,558,242,0,489
196000,592,05/22/2012,4:20:00 PM,38.90276,-77.03863,38.9176,-77.0321,441,540,242,0,435
196100,194,05/22/2012,4:41:00 PM,38.8952,-77.0436,38.9003,-77.0429,462,0,0,-1,238
196200,513,05/22/2012,4:59:00 PM,38.90774,-77.071652,38.9101,-77.0444,574,570,242,0,603
196300,719,05/22/2012,5:11:00 PM,38.8946,-77.072305,38.916442,-77.0682,297,1056,551,1,956
196400,1127,05/22/2012,5:25:00 PM,38.8629,-77.0528,38.8426,-77.0502,795,588,242,0,510
196500,177,05/22/2012,5:36:00 PM,38.9365,-77.024,38.9308,-77.0315,250,132,242,0,271
196600,714,05/22/2012,5:45:00 PM,38.8851,-77.0023,38.893028,-77.026013,280,684,242,0,574
196700,416,05/22/2012,5:55:00 PM,38.8997,-77.023086,38.886266,-77.022241,226,318,242,0,340
196800,487,05/22/2012,6:07:00 PM,38.894832,-76.987633,38.896999,-77.004962,275,342,242,0,397
196900,1779,05/22/2012,6:18:00 PM,38.904036,-77.062697,38.894758,-76.997114,670,1920,482,0,1305
197000,278,05/22/2012,6:34:00 PM,38.9003,-77.0429,38.899641,-77.032005,471,66,242,0,211
197100,442,05/22/2012,6:46:00 PM,38.8851,-77.0023,38.886266,-77.022241,465,180,242,0,391
197200,405,05/22/2012,7:03:00 PM,38.9121,-77.0387,38.9008,-77.047,569,276,242,0,404
197300,610,05/22/2012,7:19:00 PM,38.881185,-77.001828,38.88732,-76.983569,821,426,242,0,419
197400,197,05/22/2012,7:36:00 PM,38.904742,-77.041606,38.9008,-77.047,690,0,0,-1,235
197500,535,05/22/2012,8:01:00 PM,38.8763,-77.0037,38.88412,-77.017445,379,198,242,0,423
197600,270,05/22/2012,8:30:00 PM,38.906602,-77.038785,38.9121,-77.0387,489,0,0,-1,225
197700,887,05/22/2012,9:01:00 PM,38.8767,-77.0178,38.900413,-76.982872,351,1086,529,1,1080
197800,956,05/22/2012,9:32:00 PM,38.9176,-77.0321,38.929464,-77.027822,439,312,242,0,344
197900,462,05/22/2012,10:06:00 PM,38.90985,-77.034438,38.9155,-77.0222,648,294,242,0,330
198000,486,05/22/2012,11:09:00 PM,38.90774,-77.071652,38.9054,-77.0471,653,564,242,0,581
198100,1324,05/23/2012,5:25:00 AM,38.8767,-77.0178,38.887237,-77.028226,72,198,782,0,366
198200,401,05/23/2012,6:48:00 AM,38.920669,-77.04368,38.904742,-77.041606,186,438,242,0,432
198300,873,05/23/2012,7:21:00 AM,38.90276,-77.03863,38.9319,-77.0388,210,1032,242,0,735
198400,356,05/23/2012,7:40:00 AM,38.9008,-77.047,38.894514,-77.031617,194,642,242,0,420
198500,400,05/23/2012,8:07:00 AM,38.8767,-77.0178,38.878925,-77.024016,526,0,0,-1,143
198600,1168,05/23/2012,9:04:00 AM,38.9308,-77.0315,38.906602,-77.038785,666,708,242,0,694
198700,500,05/23/2012,12:49:00 PM,38.9054,-77.0471,38.91554,-77.03818,437,318,242,0,406
198800,299,05/23/2012,2:00:00 PM,38.894919,-77.046587,38.894514,-77.031617,122,1086,241,-1,447
198900,703,05/23/2012,3:31:00 PM,38.895344,-77.016106,38.894832,-76.987633,124,900,242,0,585
199000,223,05/23/2012,4:23:00 PM,38.926088,-77.036536,38.922925,-77.042581,49,306,242,0,150
199100,203,05/23/2012,4:56:00 PM,38.9154,-77.0446,38.9121,-77.0387,313,108,242,0,194
199200,450,05/23/2012,5:30:00 PM,38.897315,-77.070993,38.903827,-77.053485,203,840,242,0,807
199300,181,05/23/2012,5:48:00 PM,38.8518,-77.0498,38.8573,-77.0511,139,294,242,0,171
199400,1028,05/23/2012,6:06:00 PM,38.934267,-77.057979,38.90985,-77.034438,664,780,242,0,801
199500,253,05/23/2012,6:28:00 PM,38.917761,-77.04062,38.9101,-77.0444,306,114,242,0,230
199600,399,05/23/2012,7:19:00 PM,38.9008,-77.047,38.908905,-77.04478,345,252,241,0,228
199700,224,05/23/2012,8:26:00 PM,38.9059,-77.0325,38.912682,-77.031681,138,222,242,0,274
199800,223,05/23/2012,10:05:00 PM,38.9101,-77.0444,38.9121,-77.0387,499,0,0,-1,163
199900,696,05/24/2012,1:36:00 AM,38.9101,-77.0444,38.915417,-77.012289,907,618,242,0,642
200100,1200,05/24/2012,7:16:00 AM,38.8946,-77.072305,38.9059,-77.0325,611,750,500,1,1364
200200,386,05/24/2012,7:38:00 AM,38.894758,-76.997114,38.897446,-77.009888,105,252,242,0,327
200300,1397,05/24/2012,7:54:00 AM,38.919488,-77.000624,38.887237,-77.028226,390,792,542,0,1101
200500,549,05/24/2012,8:16:00 AM,38.884,-76.995397,38.896999,-77.004962,152,954,243,0,427
200600,407,05/24/2012,8:26:00 AM,38.903407,-77.043648,38.8991,-77.0337,394,348,242,0,279
200700,1191,05/24/2012,8:34:00 AM,38.9375,-77.0328,38.8952,-77.0436,322,1320,242,0,1079
200800,345,05/24/2012,8:44:00 AM,38.8573,-77.0511,38.8489,-77.0513,126,420,242,0,254
200900,340,05/24/2012,8:54:00 AM,38.906602,-77.038785,38.905126,-77.056887,512,624,242,0,337
201000,803,05/24/2012,9:08:00 AM,38.8767,-77.0178,38.887237,-77.028226,72,198,542,0,366
201100,270,05/24/2012,9:26:00 AM,38.8997,-77.023086,38.900283,-77.029822,92,168,242,0,132
201200,338,05/24/2012,9:51:00 AM,38.88732,-76.983569,38.889955,-77.000349,71,384,241,0,377
201300,1671,05/24/2012,10:29:00 AM,38.90774,-77.071652,38.887237,-77.028226,623,1104,599,1,1098
201400,649,05/24/2012,11:16:00 AM,38.9101,-77.0444,38.900283,-77.029822,233,804,242,0,415
201500,607,05/24/2012,11:50:00 AM,38.896999,-77.004962,38.886952,-76.996806,288,738,242,0,392
201600,426,05/24/2012,12:18:00 PM,38.882788,-77.103148,38.889,-77.0925,498,156,242,0,308
201700,816,05/24/2012,12:41:00 PM,38.886952,-76.996806,38.896999,-77.004962,289,786,242,0,370
201900,708,05/24/2012,1:40:00 PM,38.887299,-77.018939,38.884,-76.995397,87,546,241,0,443
202000,603,05/24/2012,2:12:00 PM,38.887237,-77.028226,38.8923,-77.0436,310,528,514,1,430
202100,1245,05/24/2012,2:41:00 PM,38.897324,-77.022322,38.9022212,-77.059219,281,948,699,1,745
202300,392,05/24/2012,3:35:00 PM,38.908905,-77.04478,38.905126,-77.056887,458,420,242,-1,278
202400,437,05/24/2012,4:00:00 PM,38.912682,-77.031681,38.9126,-77.0135,467,528,242,0,388
202500,817,05/24/2012,4:19:00 PM,38.90304,-77.019027,38.89968,-77.041539,499,804,242,0,457
202600,269,05/24/2012,4:37:00 PM,38.90985,-77.034438,38.91554,-77.03818,346,168,242,0,276
202700,493,05/24/2012,4:52:00 PM,38.89968,-77.041539,38.9101,-77.0444,222,624,242,0,276
202800,755,05/24/2012,5:05:00 PM,38.897446,-77.009888,38.900413,-76.982872,136,678,242,0,575
203000,695,05/24/2012,5:25:00 PM,38.906602,-77.038785,38.9236,-77.0501,624,258,242,0,525
203100,1163,05/24/2012,5:35:00 PM,38.897222,-77.019347,38.902061,-77.038322,449,264,243,0,457
203200,889,05/24/2012,5:44:00 PM,38.904036,-77.062697,38.904742,-77.041606,359,660,242,0,439
203300,1589,05/24/2012,5:53:00 PM,38.897446,-77.009888,38.922925,-77.042581,170,1482,242,0,1002
